puuid|accountId|summonerId|region|tier|summonerName|leaguePoints|rank|wins|losses|veteran|inactive|freshBlood|hotStreak|profileIconId|revisionDate|summonerLevel
fko9yhjjhyCnMhPj9_XjBPezNQlBdopWDdZJTxnu7LY4hmmFhVcDc-QNGy71NAlDJk0TS6SwPawvdQ|8lDmXTJrF_LVjDn_TZK1enZEhxUoozle7NhruGLvMzy5T1fWAHth3ND1|V3xXkrAcn6V0se0gqchsNkuL9Sr8IOO6lpM9uunMFjgQllM|kr|master|Cott0n|186|I|106|86|False|False|False|False|20|1595406261000|76
7JZkJZzFm-ufi_w7Lx7e1FvmdweupWGpA4rc1NvyCldYKapTn5K6ZeUh0Uc47-PEoLPnfQ33lqjk0g|M04qdTOc67IM4caN1m-nIk9dvl2XmK3fHtFyNLXDbqLQnaHkriwu-5Gx|XP9vg_vU0KLLRQSAElamB6wpgl6E8RwYtXyecKapQX_NT5w|kr|master|big influence|21|I|594|527|False|False|False|False|29|1595944874000|133
oI9uDipeKoRVoSR9b6_8BPpnKDG25J3_iO1tRsc6INbLCZ9NfcUKbuv_leJweqt6j51VEFH4u1R0ow|hH3W3CMKB2N8dc4qBMfU8PukXszKikxGO6Mo2R1JpCT2yxM|Y73Vh5lAciZy3uTXi97JE_P7FxPse5KOckzr-jYuBfOvwZs|kr|master|나 예|0|I|365|335|False|False|True|False|1385|1596031583000|249
xK2juZbFQaQrfwBTyTaD4nbU9fRaWvRFsx6L2aF2QRhsbyoZELCL00L7PbpNEeICzPFH9qeu1GRhDQ|LqK3HciNG7hXH5XJYrBzGpUiyuI97zKnC-Q80h4vjPtcAKlb8CG3Hpy4|-i-fnaFzP38A_rM3utCJwJaJzDbVdo-VphBnGyVaTqXBWus|kr|master|qifencc|46|I|338|266|False|False|False|False|4490|1596052924000|70
BL-d7MAPoFmB-iyBqgL4vpn9PVdsAIFxzm7ISL7BGsPPQC5--gpb7IdSE1dQQsXkIk96TT6x6bVQrQ|QD-X4hMvAnOApffRoyQGehzCytcakHA9Z7DGlguwOlD4|NQOXCjtF1mvUpP5hKaBTTUBXnzTMwLLXtQLeBiGW33ZXvQ|kr|master|1283846283|0|I|280|239|False|False|False|False|4609|1595963567000|183
neClKdOEjc9QDSwAqkk584ui6IWnXl7lMtUm-gYWfzSKwV1EVHS2LfaeCAG5vLeK1LIxmQuwHRw5Yg|V3woW_62-g3VIVUJxM--Ut571JhJSvvOGtu_SMgF89wH7jc|OgtsjlgHrpelWHTSQ_HN1fLKt0FXaRhN2kXD2DvWjeqhGkM|kr|master|돼냥이 킬러|163|I|138|120|False|False|False|True|4030|1596007872000|163
A92WXkukDUq6NFLbwC8vDw93Ugh1eVUP0ttP1EO9QzBraM9ndd8KGfDuqKWL4xg14vVSlsaIfxCzpQ|Noj5z2SfG6w8rm5I4pEmCBhLUrNnfdeZVglN9DoF0buVUgk|C2wl_IiX_N_k4ZCrNcpidkcp0UoKr8fGuqOc3pnQlnkK9oI|kr|master|갱슥2|240|I|126|90|False|False|False|False|4498|1596077518000|147
vVYTDEHRqJy1S6HrTzZ34ERD6v9Bqt19YUA5GqlHePscUx0Zltz_4bVOsueL-cjYJCQs0I3LwSMHtg|1MyhikeKZqIiEzztEW95CRcrMRAxyPPp7UhB44sy18x1efMRBQqLT_qa|NDmriDdtlmLOdwTchFFFwGyIdS_X7fv3g_Yt6lnORS1sq_NM|kr|master|yqytianxiadiyi|3|I|124|59|False|False|True|False|24|1596088342000|42
KLvaL2-oujmvLRRxXlD5xpkreMFczd4Ps-6XMV2cxmucKKjwtoHePhAhBW2-_OOoMWfHG6QQhReVBA|bUiohkqRNfhqayf2utxK2ASB_QgaOlnRk9tr8bKOBJ18|6vYR5EMYktQTWIBZPTgV3Hc_cbxwbHwNP3nAdWanmrlXmg|kr|master|유튜브 철이럼블|13|I|601|608|False|False|True|False|4552|1595830186000|209
5fhQAO7j7090HX7CePrrWgDnOV7Z6su1c_GtsUnI9gBmr0rdMbs6lVnX4Y9we6vWOD3WQLsAAY6TAQ|uObSt4oU-Ir1HsS71oTeAXKqwWtrqPGiPH-qfjBoSIjhxHc|6WBIcdOATpCUT61YK6Ql9m7PDe7_It_Pq8AgDmdbd_ltNdQ|kr|master|사라시나 루카쨩|71|I|693|689|False|False|True|False|4022|1596086160000|565
PIZxtrSpR-uM7E4COhT2HamuDxdbv6YZ8rNc5fOIpxZBWq3Vha66ybxSXIm8kjoIlsxRP1cKJY7plA|0EMDC57ioZDGeE91_IyhJoHsYR7kB-_t7_HHsEzkWikz93g|9Tkt386oePe2hLwFMZ_1UlnLGJzc0gUcWiQzisUqpmeUA_8|kr|master|Zl존Jungle러|0|I|249|238|False|False|False|False|4459|1596076329000|188
dcpEDDmYNG0TM2Fp6EpZLEXGw1wehsfY30h5288ZBMDfsyXefBuMI_s7Js2MvETidXQTuE3_sOX-8g|I2gFsMaGTHZCPbcShsvuWuj-v_TnwLEic274ylKCvqXdIB0|UVqq7rkl0VchfV_bFCdwJiq7l-7TDco_UX2awryh4vCZeZY|kr|master|Nearly Dead|82|I|394|393|True|False|False|False|4|1596044718000|218
7S7rpj2QX45kaTvIzE3JEnVmS3RnJ9EymP08-BB4K24oarvct8LPKfxw04WhbNrJa9vO2FFXJU8fDg|YHPEpjb1uvLZXzDykTrOtWpFjE7vnUW58AR5iU4OG0tobO7ocRmWKwda|z2n4UDCauS6-StIOdOu50sWmiGuwTpqjNvJviLAI8V4A_PQ|kr|master|Shiawasena Hito|64|I|372|296|False|False|False|False|4655|1596100092000|87
99txAyLSBiTel6iDFe2L0U9MmW8S6WFsc7Q-opih8oEhA_6iHbb8kdR-YpBk1M8mLnHmQUMZGk3J6w|0WNm37Jo-vjjiQPtHq-1VelBeJ5Aud2gRkNMIJMgVDDLTelZpcbRuHCl|Pmcr0d60fk2qXEH9Kf6pzkc3ilCyaHC-3spwyxRb0SGtwgI|kr|master|gofushisharenji|158|I|190|107|False|False|False|False|4629|1596067730000|56
RxorogYf9WlHmrFvEgeQ1CJP-eOSMQEXlDt-HfM55xi7m_l2IXCxP4W36DqNr-nHPOJ-MqWDMIAA0w|hmawWMexAR6ef4JGG6NJrj1FrMc5o_LxxVPQ4KNG8j-G|hTQStZFGboh004KkXerM_b6Kli589hAlBnW96NvB1EXfbQ|kr|master|DRX bubbling|212|I|490|479|True|False|False|False|2076|1596102871000|319
NXQHILZRHZOoEGocb5Z4vib8z8HwOZ4Vifuj5yOWxjUQc6HMgdpOa2-i7qmgyVVNEtQ5I1GR54KbhQ|LnZZCv-Dh6HEDkrB0yPkp92H0CIvSP4DE3RFdrZ2XqACpe-PLI2j81eJ|tZRtfW-eW0GyJVsH50jq9ffl-P7p70i9vcB5iufOL9RwN0Y|kr|master|Sry mb|91|I|72|50|False|False|False|False|29|1596004772000|42
AzrnrRL-ZYStlfD9crUByfqCo4IPWLoYJZEKoxARg0Pj5TAmiXKcWH-7DUPzSASGy1IWW0NNJV0Uzg|xv0bYEMzfNkTXXQv9MhUfqOLkjWKLFdVnKSYptwJ9vL1Sb0|z6npIKCpVPh6SRVIabo_38cBWWCZRjE-F4UKxHfAgoISgpo|kr|master|Broken Tools|69|I|344|324|False|False|False|False|23|1596077760000|372
UqLsHbr5TRU3jkcOKopYSIEcLf2gyv3pZ4q4XxOWkb3Q1kFuuwd7sud8NtH-G_VBeMV8H_ZmYTpAig|8-hueErQ_fNWkCPipPaZwyq2WGQgIXMuwHsbKGkb55NqJnV7I9hpjoka|WqwNMCfDJaqe27hGMK4gfogvGMmKWuE4Bn5ULJYEmJ7hdoY|kr|master|iam very anxious|193|I|226|224|False|False|False|False|4569|1596090068000|126
UHcckfQ3Ru9VTXJSBUVgVFC-0GWCC4K52T4RrtpClQuvj7Bf7PK8tdXSRr2TMeweJzUgLkv4uGvOuQ|_FZmPtN49ezUr4zBgQu7PIGi1SUTP61i6a6rZBYtytFK|sOWWKgM44EqgL_9wP0NQU8ruo5jeikYKEc2Wk1aL33XJCQ|kr|master|Aphelios1|17|I|186|179|False|False|True|False|4027|1596093911000|200
0x-2t8DWnjabJ3xCcZj4xkyR1XABal0e-6j4y7vlPoKe7r1ioya83QP-MhOgsQOqCcJ_mwv1tCky0g|iGoRbq1Tk2iLt65hy4YWGNjH1qD5DQtbykM27WNFMSQIk4w|Kz-4Q9p6Q1NIqLBmZBZLZicq260-NBsSE0qUpBiPUJPc9Fs|kr|master|무미건조하다|276|I|694|677|False|False|True|True|23|1596092722000|242
sjPVN6JmSjsLDNBXVTRTtZNfgAVKdVNZB13SfUvzeO6zJCht3C2rdaUMqtsvcbvo1eL2tnHhXJ7nlA|E_mYHmEh60jhEKUODfimcRDHtlWSXDM2bctYv1QcCS-jZwV1CLxzspqb|IAuwTXdaEvT_gORLgUVbBQ7nPlrEz3HNwkl7LVezA75b0xg|kr|master|  only love iu|0|I|261|184|False|False|False|False|4568|1595966674000|73
h0uJ1TqnBn_8xXyAd4oJ9yAfV5jeXTrIXvfvBRcvuzXwNoBib2WhtE70ElMJRjWOIPTdKeZAjE06iQ|wD2b1WlR_Pmz5nlMa0b-uvE_-FlRATJinyfenqj9lWE2CQsAVcGz_M_7|yuNt3CoRnY5AHy8XhfQ_XPBsbuFy5H5-Quk_zzwYyttz_L0|kr|master|앳원 온 타이탄|54|I|830|836|False|False|True|False|3898|1596029713000|317
PdR-rI2CNCUlgzxZ8rAcQr1W4OnH-Oilh28gyu8nOgHpiI-LRz0umhXHiIBo8Xpu3l2DiTiqNOTxgg|AR1EATFQFyp_2LTXba4czjnJqp2S3pjSGRvhIQlijNo1Q38|DUUQ69Ks1kPC_gQTtrqaDdvbVtxS2TymqeIXe3k_h9pjOJE|kr|master|HLE Baut|183|I|1024|1035|False|False|True|False|4660|1596104022000|388
SCAV63C3Ab2ZkMNa2oJbkToiULLMZaWmGf-6TizHkDKjcNHdkJje2qsfUYPm7oXx8un9_lWc949U_w|e4HaIWFXl6nbnFwg9lrxjduIVkVRrueGcSyWPRjSNkuvVug|gWApArFD1Op1JMmgsHIU0FkqZne4nTpGs3HnPA3bu9oYmHw|kr|master|Ukon|171|I|220|213|False|False|True|False|4655|1596071344000|419
7irkCAWVYMZh6C0hu5Bqg-NFfnulWZmogEuFbNjdNa5eDznDC5p4aJiBL45_pQR153fKXJFpcZg-Xg|5CdCr4aA37hzVgWEbnqrIZEVbakeYSNBLwsXNqrFPATmr_g|LJUM-eVkZdPaeX4KV8QwKALmHW73EN2DuZgT25IE8dL7MmA|kr|master|한재마로|11|I|197|116|False|False|False|False|4578|1595412149000|59
uj01Abk7ChLuIEuCt_RQed5gaPSD0DyQF7wLjR7lwm2HZ2ql_ZJb-oh9IC2m-HQXowoDOS6hN_i_AQ|UaxkA3rsM1-CrdD0rj2G-N_aj3K8CbDaPTUDN3pSkKEv|5YFxkA2Z6YBwGuFyqy3JhwsIMZn_CJrs9YRclUtpKWhFVQ|kr|master|재아리|0|I|545|501|False|False|True|False|4284|1595984452000|250
HlQ9vMIOOEPYdlwl8OOIRvu_W9DYzT7FdvDNo5f43d5Mj3mrZ6tygZzMjK4GEW6rhP5DrUcuD7e2mg|Rhawrv7MB0oSbkyAb7-ifIrHzNisbJes4MSko6add4jM4C0|WGHVjy9XiswS06ih-XAnq_dRHJQ27Z57KguktZIrZfTl520|kr|master|T1 Spike|256|I|663|635|False|False|True|True|12|1595826090000|312
tuEfmuZRRfOui5qGpbjUANnmUExZfT_97xFu61RuDKOzlix_YFzc_Io8cjIpz-D2VyPHk3tjOnxhMg|lUFFj-ZPVRgKJwc6x6n04FQwwZpO3NEfvX19BZrrKk_DRKk|cTxBpXLy9SK3qvt847Xe6xxH40wB_bN4ro9RE2mfg8WJn78|kr|master|제 능|0|I|409|382|False|False|True|True|1142|1596070396000|416
8G5eUHuMmVmbr1oxv7Vmy7EM0v_V8EdlxFW3h9WuGsbGjWz2CXqTJGJ8NSEiAY20cTq_CSrvFNpo5Q|XYafazhur29x0WEo_gzqVggnsMk6nGztcu4HsMrEFx-8q_wZMEyxhQWE|oM7018eq-nQd_-w7xLNRRDp1cv8RPjQev8GfbQqDkkjtsHE|kr|master|사과의신|89|I|380|309|False|False|False|False|23|1596061952000|79
W1lzlChQhb4a2Dk5jgzO7XS6ahnZ2r7wW0Agv7efCvVqdRSKKmKBVlpB8X_e3Mq_s8YkRrl0D1CGUg|NKrxloUdp8vs149ADxkEVtQ7piDsq85mXFuBKWY8YQgmilI|H7a-gWE4Nbhw4UceUEBzZnJnMH3a3tL9BUuzs3Al5apOI5s|kr|master|미드차이죄송해요|224|I|953|945|False|False|True|False|4659|1596087339000|180
Daedtl4UUxd5PRtdDXelWWcrrpG_BXQiFOoqQu3Q0-Hnxf8kF47Www1PDpRUkpY0D02RYs4eRfniPQ|NZui4j0I4e4FBMGtsRlFWYyA2ROvd_G37idNmXmxjXYY37E|xMpgEcm--u4tdjz3vTbvuYYMT7FzQr5CvMPJ1L8EACcU_94|kr|master|애기 살려죠|69|I|172|146|False|False|False|False|4022|1596004134000|133
wUj-5hoKiXLPIfvtjwDhIx7Pcxu-QcqAZO_4pA9lHF4d6JkE3QdLumFZsbUbyd5dcVS0PUKHC7EFLQ|iVqicoKslCwSf_R2FpzyIB6AyktANv-lzcPVEFfGnou4pBs|595td0KDy1P65t1bjxtx7mSm2gWQvP9lLKFooHZJsE8bz8U|kr|master|diqierr|75|I|870|888|False|False|True|False|3838|1596074306000|283
76VVsAsw-JFPFxC3pROk25pNcIzSH7cbKXMMQVluU6yoB7z-jVzfPhhH-VKj7E3u-gfGiKPHZpfmjg|RjZC1M-uE6KOqs0MWtrBX-sduAJh9K20mFwNFBQiGoDzNkeO8cK-aKDA|uyjkbgvWVf-dKajGnE1rLWQtKu8otSgtJqU_8WkUbG4KKqU|kr|master|DRX OneZang|0|I|516|543|False|False|True|False|4658|1595855175000|239
YTc5AuL8kbK3HlB0pQpOndwj1GLjb4XFFhoySdkU3eSaWI--Qrlmwt6dbZ59_8wHgSK_XwgyJ9H_hA|I8t7A8fHOZYjYczNOQTqNJx4w2CiTOqI2e2Mr6h-7AXM2Fg|GwKDUC74rECwUvm-4teKB7xokOB-Dt5BlNllXcj_lMW-iLE|kr|master|함지고 hyungsoo|17|I|470|440|False|False|True|False|4656|1596088705000|322
lCYP5nKCpn1YOa32uURk8hky6dPVEKsJViAB1exo4LLzcHbzAmFkXr5_7MY3JXZmQ6OkIXCu95lPlQ|_KD5fAOzOBwsOvzfKJj01gj9NA4KASWBzIgvluTw6d1E|r3fsvJgBJFjH91IG04iAoWTCSCcWPLwe1C02O4C1uQ6qHg|kr|master|senan fan|68|I|277|249|False|False|False|False|4655|1596036062000|377
dhmBy0hO8kA7a1UbCD1NAJvj6lyFwwRq8CwWUZTkyTTReOJvZe-hF75CQHMIwtMP_ErpI6u_YsmF8Q|DW4cIbR-H1ZfE8ePpNOBsdBi1qfLhyiidTS_dUeX9PI|vOlbKxStH-TO615dkwcD_kGRWc3c1KEG9n9yfffzFCd78Q|kr|master|고수님|27|I|125|70|False|False|False|False|4568|1595919570000|270
PH3tCLv9eFKHVBcuvkctpxn0Db0Oii3dNm1H4C5jWUQnfA7nqfjKGFD8mDJS1Efkw5moPqKzOFzy5w|-Cpvng5Tdx0GG1Q662C-qyBYsN64eTtEyZIaC6From6kkR91cl7CK-MO|_Qt4ReKiYYCEStKq7YEc_Vkh9MydRdZPoMJR2r4KElE5uzg|kr|master|Ragnarok 0nline|132|I|243|228|True|False|False|False|4655|1596070530000|66
93SwGdwdVrtIB33-sOt0GtBD8_SzEc3-fFTW_INiAyLajn1EOg--1hPVY_NwYEi_ysoO7UIeSW5_wg|lFJs7e_XMQ_Rbtv0568N1srxcf9U-m3aVbVnroxbG8RPhUsRwG7sW9fn|eQxcus9yHPPfihLMu13K2IEkAQ0-mxhl9r7TqwYGXZF35R0|kr|master|여신 다미|31|I|225|170|False|False|False|True|4568|1596079204000|72
HWq3j9Mxxni3riZZo3XLRhopiXvRq-o1z5OsdtAMdzUOuM74y6nNDpRtlO1ioWFmWNX5sTiJsEU2VA|VqThZ__1zj38ke9T0UcH3TWofdDoGeGUsad-_HAz3THSF0kN_xcOaJfY|ITUR7jdVJAdJHqzs5eWGTCwYHGZQ9kYCxVs3BxjAUpqlbCE|kr|master|화려한 솔로킬|244|I|165|92|False|False|True|False|14|1596014452000|53
RmfUeV01ifdxNtXwLS2WO0DckVi0jYyc0s8WwcI76RBENXlgtatEH3u5dVKBNjn_3ezIfaUNLnIKHA|-7tFMpVL31qPG1X44SDb5PlJmBG_TFxi90-1H87q8tb66Y8|XV5rnjuUXJ_u4mp54wWnvukY6QI-nxAb3KwDxtPG6xVD-Qw|kr|master|팀개못하면다리함|36|I|128|120|False|False|True|False|4101|1596004483000|168
CvPET5HWglNCYwQeULwdqNzr93U8OYYYBh5eFYcMrNX0YoezCPjiwiF5HlU2YJVU32bft-lv5zwOXA|-r3HOkVnkieGv3xm7bGzUVeXTCQ4rN8A8uqrjibldp3KcXWy22uq_09u|HkwwU1x6vg0OZWCqsp--rBAtBLXhyQ6_WTxZ5kuab3jnezg|kr|master|mente1|186|I|287|215|False|False|False|False|4025|1596013571000|103
CtXnSwYV670E9jI6mY6F7ZV1pRgsmX61I1N5DsrLHQQVSSJLhP9rwPpOEzccOUmQk0DYzB2_7lw4kg|Em6p2Gw8cIkLNwYOziziOqGCghuV5_z0nyMlzOWUSuK1_Ck|WV2A192jl-uqomNd0wMPwvhtILH6hhmCWfmgY3K8FtJ7wL0|kr|master|zxcx|0|I|774|781|False|False|True|False|4230|1595397895000|344
GUGS6tJAEIpL2x_V42c-TL9nkshfyLBWE2k5_R6J86HhU7vGVK3nfs9q5m3JOYEBl6Hkg-QNu3uI1w|RYI7gSaXadzRCxTfErWE7l3NvRBoeAubqCm042QW8OQX6Ns|pGCX-zEAVhEz_j7lbQOgjgnftk_IbI_DioN9JpgWnsEusiA|kr|master|침묵유지|0|I|110|70|False|False|True|True|7|1596095549000|173
dnjxdBUnytGXWJUqvbUh-ATgJmjnKYSqspm-t4l49slguU3anCWalBjx0SIoyHZuUdbRIYrnS79FBg|KfAxw2sQJ4gsvXTcBRaZww2w6VwlP0q-AxdFACjs2k8jSPw0rXlxkIzM|_wUe7mAUixF5XPD6-afsfX61RVhssCzpV2VeT2kMFJhUFqQ|kr|master|dnoyeB|213|I|262|242|False|False|True|False|4655|1596090135000|147
yKyDVEoM9ANu8jtljMZ1RWrYqBGbN0JVWWKpqzTf3LA2RIPGttUr4D9iJqPh1m4hoHEDh-Adcrh82Q|AmBKaOL6vykMJDv9zdbhlMAx0xu38mQLybWzI1HTntJ4rtg|xTd1eROvUbp1mDsWy0FPdJtmCZVp1k6XdprEemYHzy0WFZo|kr|master|Zaovvunongren|78|I|416|389|False|False|False|False|3228|1596024132000|383
twf6eOs2ltH2iVbGUKn8NWqiNRQXYS5-WzDA3lrY-p2eUgXSGJsC1AuIl5DduQ1P_GAvBtwJRStDhA|x1lfYc9bzycdnvBlN2idAELyMogFZryMXV-tdevvKICkcnvdxAKUdQ1Y|-KGr2wlajnNNvfqAhg8g-BfirKDz028e8t3oTp0Ig10YvC4|kr|master|암살몬|127|I|179|106|False|False|False|True|29|1596010099000|56
LEFm2PQKSu0YS7D6lPLuXECA5WTEKNMZr74qA2yJK3OqcwoL10U3PmKCbXJtSSY_dkQOZPIMVbkiFQ|oV9WOaXeQYn7nxMwuzyOsZmeHDA40Z0eu2buczX5GvBGol0tnEl0QTfY|e8xuEP7evGIdd_O6bJ61-EDghKUzrveEjndK-tUFpMoGd2U|kr|master|nidepy|28|I|503|497|False|False|False|False|22|1595736608000|123
Ci3EoJlYneJrgcmwToDfZ0zagtZLmXLXmaKSBUFT2ZsVCJz4hiZpgZPnwhpGxJkG1o0mz77jZq0svQ|JOvJZ0hme24g-qb_EinC2OWYZ4nP1mlPP4gnTmc2K6QqBUs|n3JsI5lwonPEXmjHJ-zyMT1wFSLmeHF4C2jS_hs4HzNr3kI|kr|master|독한놈1|54|I|682|662|False|False|True|False|4660|1596074008000|384
TB9v3xKmlSMY28dya_0UKV_MJy9dsuU-KufTldj9yhlzi9RufbOCG8mR7BZa9tOBGhRCs_br6ITkvw|q7w1iLYwJTiTc4pMeftuj2-ugdropYZ5V5A_ZFXUmv6lxUiTzxQXHwji|LuVObNvb0dC3FonxxNothYA9z0g-vZv8OFzqgLmb3FK7mKI|kr|master|지우개 마찰 돼지|0|I|295|271|False|False|True|False|23|1596083899000|83
j7k7XVk45UDyUQKyXHMMf6muq4utWS-X0sg-ei9Bma7rD7WMvQwUDWS-06N83npFnKxzrQLVapa-dQ|BAVz-NgfuvvMD8k8kckoEX9zLge_hPYHG69CpN-0A0Xth4oOIOklAueI|3uITp4ELdmZWcJm8jCKWNSRzlpQ1GKQI9Y4foHYsd0C1QAc|kr|master|ya zi de ye|0|I|257|197|False|False|True|False|4568|1595989209000|64
RGAuDpK7Dg6xQTLRNwC83mVNlUw8yc14lkwmCKU878raTCewfa3aG2T68sCh_neSOCx-RAxOSqKd9w|_JmPv3eJUJ_fKeipebaK9VAxmb4E_nZ9PNpi9Rrcycuw21Y4Phr-WHIs|xlsq5zdjyQ34MYGA_yfE8-4AX60LXPkTC6R5ltk9wTw-StE|kr|master|내가만든서폿차이|0|I|234|155|False|False|False|False|4568|1595742011000|59
6-PY7_mC2H_mwrBzCbI-X5N7RKIA7AXxrjI08WtzBSn4Tzf0rYM3mH1lixJm7tzUqNAB92_3LWlGfQ|VnnNUFVHDZrEAU-7YYTlSeXMeo1fWbNYl7nwDjvLGDLKVtIyV2IeY0gh|HEYhZhIijF_fvxjcKas-fvoZwLUr002GyPJFAzo97UkkISU|kr|master|dinh menh |0|I|519|477|False|False|True|False|4492|1596090947000|93
InSc_69vVfmdUz7FWQWQP2U-7VZQ-Gmlt6BcU5ZtE4fBVHVQufeV7KsrOcS7F2IW1_so-pTKGg1DIA|nrwAj8f7OgdAVVdHscCMh2sGTMHdpnKJadFuigyA77NQjmk|KUzm3ZV73_JQPp2zceF1LsRhKlYrjUmUFp6mtgHOq0vVyww|kr|master|로밍가는쓰레쉬|0|I|212|208|False|False|False|False|4638|1595929770000|216
bCcNwBu0_N6gxwvEZdc0defv6FkwPvW_rilAFXgJEliXv1pzPj_23U-M3NAL3Bf-uh2PKnr9-P4V0Q|NQJ46MugjznDbNxOPx-z4-sItYew65788zclErjtIBNCgNXfnd4s6DsK|HWdPjpZa0R_jmtnrjw5sv8WpYsyFkX1WRz6y-_XS_eZmrzE|kr|master|summer happy|0|I|472|463|False|False|True|False|3478|1596107635000|174
sLBdEPNiTPTEEkqifcHWpYJisEaWPE5Usk9kqyS6xHgmMdtYhzGqAtPX039n27F5FWDjTlSAFbCyBQ|K7h8rQqgzd9ghIik1SpAbmNj9OMoMFnr6MZfGJa_8V_Q|ATWHzVH5UcGOxpM7b3n_G1d7dA9QNrGdWs8cghJpyZeE5Q|kr|master|바텀권위자|246|I|394|379|False|False|True|False|4491|1595970595000|246
reWLik7x_gJe9WWk8w5GOsmFeNXTQ7AuWvgqwEtWTjloJvsntfVab04AWnnb-qXc7FzxGeEbrIAG1g|fE1kBC1A6W1UPlvi25R2X1dPAeLoUv1g7R8SdUG4QFB-|BGSvHxtxwglvskmDnH5DPopM0MK8WMtWP2FSVpLBPGWDhA|kr|master|물다이아|106|I|148|137|False|False|False|False|4427|1596091021000|161
q-pxI-W4F_3_LKCre4aZV9pW3__-AvyBWQYA1ZPHPSrML2eh2SYDbQGJJmmSTMQsjdPuvorhbJJL_g|oHCBfKFdBXra1Mlo8mEjwc7LN9Rjh9oHqeIQAprgiu7ZUNs|a_xpOfDQBWHo-o_iP083Hs-U9fGVMg-d0tnodIGLmwnD7aA|kr|master|llIIIIlllIIIl|0|I|1051|1041|False|False|True|True|4200|1596081030000|406
rABLV3812flKvgbUH9yhqGUMZ0ByDgqoaeZ9gbA6mihHWkesvLrKUuQI9Q-q2b2Gtma8fP4XKeWAnw|qEHRU4rDlXY04jQ3Qxixx-myM67Zakmu7MosvuUKa8lWRyilx1Q4Ri43|ZdDvQ1k7ipTeyZopEjDQDcT--mUZb2Eo5zVPon9ixW_YWqA|kr|master|하루5달걀|228|I|466|443|False|False|False|True|3879|1595911223000|282
g3SiPNDLf_kFjKJptmPYyyI7h9IYRxeyPRvsbLF7ZnhKvKmWb0pZRGq4ZfJ5W_AFARlUG-dzojdzEA|fl9WebB1EjWGxPa43NiZoCo22ohdYYt_Qf3VnfLbkfq8|kYhrWp5Sy8jHOh-RqXGcwjFf5v4CETsfleS8vQOmEm1Kvw|kr|master|바나나복숭아딸기|0|I|290|259|False|False|False|False|4569|1595639538000|146
kph_OFGnxmJwN_9bcLlPBaKqBQARMdmgdwWhjuyFvXy5CikcsFjdjRpwQB7-isFdxNpBW_YgT7Xgjg|T1z0P0frA_WbFfoCKfNUvtQ3TqCAIDxHBtVcFFdQdZX_h-VfBC3O4WSu|78kzUbKd6O_ogKbpFE7oO84hk4ot2G239QD7QSTIU4I9s0Q|kr|master|ni men ma mei le|40|I|361|301|False|False|True|False|4641|1596090077000|89
x54mflmooJFm_E96D7qPRgdqDSOaje-kf24I4M8jyEDsKnQEuznvWwAz0-521GHtXSAJeYMCHoj-QQ|2slyOo4uXYjFdvKexRMUTzf_JY-PihON3JZCW3li7ZGroqI|GDnp375BsQgkWPzLXyC2GlUV0zdgn6qOMfx_SGx_gqUiF4I|kr|master|애기수은짱|88|I|217|204|False|False|False|True|4654|1596077724000|413
k56R3oBB9OICbk2pkM5sVsMZx1HGJSavyUDHJhKhOT0dTETx1AxDjtxtQA2G2b74sHTDBAwlYIt0dQ|ePq9CY3-aIcnAWgMdBzjUybunOnwVGYC5mbL8L2n6yQeAQibnEyx_ZNx|m37PQfdec9YHuhJLqCWpNUqsVIMTyA-YBbiQ3zlnVCQyL2s|kr|master|03 JGL|93|I|335|276|False|False|False|False|746|1595826623000|74
z-YkaFuKkyBiHBQ-NAFLgvFFrUlDhRnktt6P0aY-N9OaiIpD4TFOvXGqsgAQxdkmKDn3js-LjrU7sw|TCNpVazStX7_0QgTjjgzaMpIXv_aVvIc5E84NWsYl9-zXDY|aH2iVMk4hi6BEPN00DytmEPHHvKpA5mBYUG44hHn-Eb8CMA|kr|master|Nxxy|35|I|276|250|False|False|False|False|7|1596075781000|91
bGbzgOPC2e2jn0H1dIDhUCsYlwbH7NOm20Km7iS0SGMOIp-sN5a3EWF7-AJwRhD92gS346PVCY5YCA|Excdd5tLTlQXXq4IQ1Q0ZazNLT3_cBlO6q6YtaB20O7o6pKe0GOPD1yn|T4JbsNCaweWwKHTfEeCiCqeu1dKo8PUbpkDQC1X9gdo5Bds|kr|master|Herres|18|I|427|425|False|False|True|True|1153|1596023696000|201
B0OwLixZwLQZ63hEkbby7xPCglvchwhaSuEs-4DZlSIqOIGoL1t87utT5veSDZzt2DZxMom4CoB8Rw|Oqcz_VtOEy_aWq4GyERAhJRkgao_kHNc_T9qzeAyqTyWYHw|guXVDCYUNsNmtaEp5kVFlaitRGgN_vR2_OsNDjDfjUS9Z28|kr|master|빚갚으면 은퇴함|280|I|205|167|False|False|False|True|907|1595998639000|156
x2n8wqpG184iUNjQY1MTFh1w1KDzzODXDFJteMwgjc_wkrS0cQr8MDzMv-eSvIuLb5pGpVY85ipC5Q|cUlTkgsnLA50dc1znmEeQGp3jz74MC7w53xuUbpyAd-xruDOdO8-AZWn|clyyhOgeeV1eeantQENYT0QLYYrvq3tPwvfVadYuI2s1oVU|kr|master|다음생을노려보자|0|I|111|98|False|False|True|False|4418|1596023076000|150
